0.0,0.876,0.4,-0.8,0.4,0.876,0.0,-0.876,0.4,-0.8,0.4,0.876
0.0,1.732,0.396,-0.796,0.4,1.732,0.0,-1.732,0.396,-0.796,0.4,1.732
0.0,2.518,0.392,-0.792,0.399,2.518,0.0,-2.518,0.392,-0.792,0.399,2.518
0.0,3.194,0.388,-0.786,0.398,3.194,0.0,-3.194,0.388,-0.786,0.398,3.194
0.0,3.728,0.385,-0.781,0.396,3.728,0.0,-3.728,0.385,-0.781,0.396,3.728
0.0,4.141,0.382,-0.776,0.394,4.141,0.0,-4.141,0.382,-0.776,0.394,4.141
0.0,4.456,0.38,-0.771,0.391,4.456,0.0,-4.456,0.38,-0.771,0.391,4.456
0.0,4.697,0.378,-0.767,0.389,4.697,0.0,-4.697,0.378,-0.767,0.389,4.697
0.0,4.878,0.376,-0.763,0.387,4.878,0.0,-4.878,0.376,-0.763,0.387,4.878
0.0,5.013,0.375,-0.76,0.385,5.013,0.0,-5.018,0.38,-0.77,0.39,5.018
0.0,5.113,0.374,-0.757,0.383,5.113,0.0,-5.121,0.39,-0.791,0.401,5.121
0.0,5.185,0.374,-0.754,0.38,5.185,0.0,-5.181,0.405,-0.824,0.418,5.181
0.0,5.237,0.373,-0.752,0.379,5.237,0.0,-5.193,0.424,-0.864,0.44,5.193
0.0,5.273,0.373,-0.75,0.377,5.273,0.0,-5.152,0.443,-0.908,0.465,5.152
0.0,5.298,0.373,-0.748,0.375,5.298,0.0,-5.054,0.462,-0.952,0.49,5.054
0.0,5.315,0.374,-0.747,0.373,5.315,0.0,-4.898,0.478,-0.993,0.515,4.898
0.0,5.325,0.374,-0.746,0.372,5.325,0.0,-4.685,0.491,-1.028,0.537,4.685
0.0,5.331,0.375,-0.746,0.371,5.331,0.0,-4.42,0.499,-1.054,0.555,4.42
0.0,5.335,0.376,-0.746,0.37,5.335,0.0,-4.115,0.503,-1.07,0.568,4.115
0.0,5.336,0.377,-0.746,0.369,5.336,0.0,-3.782,0.501,-1.075,0.575,3.782
0.0,5.335,0.378,-0.747,0.369,5.335,0.0,-3.436,0.494,-1.07,0.575,3.436
0.0,5.331,0.38,-0.748,0.368,5.331,0.0,-3.093,0.483,-1.053,0.57,3.093
0.0,5.325,0.382,-0.749,0.368,5.325,0.0,-2.769,0.468,-1.026,0.558,2.769
0.0,5.315,0.383,-0.751,0.368,5.315,0.0,-2.474,0.449,-0.991,0.542,2.474
0.0,5.298,0.386,-0.754,0.368,5.298,0.0,-2.217,0.429,-0.95,0.521,2.217
0.0,5.273,0.388,-0.756,0.368,5.273,0.0,-2.0,0.408,-0.906,0.498,2.0
0.0,5.237,0.39,-0.759,0.369,5.237,0.0,-1.821,0.387,-0.862,0.475,1.821
0.0,5.185,0.393,-0.763,0.37,5.185,0.0,-1.672,0.369,-0.822,0.454,1.672
0.0,5.113,0.396,-0.766,0.37,5.113,0.0,-1.542,0.355,-0.791,0.436,1.542
0.0,5.013,0.399,-0.77,0.371,5.013,0.0,-1.415,0.346,-0.77,0.424,1.415
0.0,4.878,0.402,-0.774,0.372,4.878,0.0,-1.272,0.344,-0.763,0.419,1.272
0.0,4.697,0.405,-0.779,0.373,4.697,0.0,-1.088,0.347,-0.766,0.42,1.088
0.0,4.456,0.409,-0.784,0.375,4.456,0.0,-0.845,0.349,-0.77,0.421,0.845
0.0,4.141,0.413,-0.789,0.376,4.141,0.0,-0.526,0.351,-0.773,0.424,0.526
0.0,3.728,0.417,-0.794,0.377,3.728,0.0,-0.111,0.353,-0.775,0.429,0.111
0.0,3.194,0.421,-0.8,0.379,3.194,0.0,0.427,0.354,-0.776,0.433,-0.427
0.0,2.518,0.425,-0.805,0.38,2.518,0.0,1.105,0.354,-0.777,0.436,-1.105
0.0,1.732,0.429,-0.81,0.38,1.732,0.0,1.892,0.355,-0.776,0.437,-1.891
0.0,0.876,0.433,-0.813,0.38,0.876,0.0,2.748,0.356,-0.774,0.436,-2.747
0.0,-0.016,0.436,-0.815,0.379,-0.016,0.0,3.636,0.356,-0.771,0.432,-3.636
0.0,0.876,0.445,-0.817,0.355,-0.906,0.0,3.171,0.347,-0.761,0.448,-4.52
0.0,1.732,0.446,-0.815,0.352,-1.763,0.0,3.766,0.346,-0.754,0.443,-5.37
0.0,2.518,0.446,-0.812,0.349,-2.549,0.0,4.311,0.344,-0.746,0.437,-6.148
0.0,3.194,0.446,-0.808,0.345,-3.224,0.0,4.778,0.342,-0.737,0.43,-6.816
0.0,3.728,0.445,-0.804,0.341,-3.759,0.0,5.148,0.34,-0.73,0.425,-7.343
0.0,4.14,0.445,-0.8,0.338,-4.171,0.0,5.432,0.338,-0.723,0.42,-7.748
0.0,4.456,0.444,-0.796,0.334,-4.487,0.0,5.649,0.336,-0.717,0.415,-8.058
0.0,4.696,0.444,-0.792,0.331,-4.727,0.0,5.814,0.335,-0.712,0.411,-8.294
0.0,4.878,0.444,-0.789,0.328,-4.908,0.0,5.938,0.334,-0.707,0.407,-8.471
0.0,5.025,0.448,-0.796,0.331,-5.056,0.0,6.03,0.334,-0.703,0.404,-8.603
0.0,5.165,0.458,-0.816,0.342,-5.195,0.0,6.098,0.334,-0.7,0.4,-8.7
0.0,5.314,0.472,-0.847,0.36,-5.345,0.0,6.147,0.334,-0.698,0.396,-8.77
0.0,5.488,0.488,-0.885,0.383,-5.519,0.0,6.182,0.335,-0.696,0.391,-8.821
0.0,5.697,0.504,-0.926,0.411,-5.728,0.0,6.206,0.336,-0.694,0.385,-8.856
0.0,5.945,0.518,-0.966,0.44,-5.976,0.0,6.223,0.338,-0.693,0.379,-8.88
0.0,6.231,0.529,-1.002,0.469,-6.262,0.0,6.233,0.34,-0.693,0.374,-8.896
0.0,6.55,0.535,-1.031,0.494,-6.582,0.0,6.24,0.341,-0.692,0.37,-8.906
0.0,6.893,0.536,-1.051,0.514,-6.924,0.0,6.244,0.343,-0.692,0.367,-8.912
0.0,7.246,0.532,-1.061,0.529,-7.277,0.0,6.246,0.344,-0.692,0.366,-8.915
0.0,7.592,0.522,-1.059,0.537,-7.623,0.0,6.247,0.345,-0.693,0.365,-8.916
0.0,7.916,0.507,-1.046,0.539,-7.947,0.0,6.246,0.347,-0.694,0.364,-8.915
0.0,8.203,0.487,-1.022,0.535,-8.234,0.0,6.244,0.348,-0.695,0.363,-8.912
0.0,8.441,0.464,-0.988,0.524,-8.472,0.0,6.24,0.351,-0.697,0.362,-8.907
0.0,8.624,0.438,-0.946,0.508,-8.655,0.0,6.233,0.353,-0.699,0.359,-8.897
0.0,8.746,0.411,-0.898,0.487,-8.778,0.0,6.223,0.357,-0.702,0.356,-8.882
0.0,8.811,0.384,-0.848,0.464,-8.842,0.0,6.206,0.36,-0.706,0.353,-8.859
0.0,8.821,0.359,-0.799,0.44,-8.852,0.0,6.182,0.364,-0.71,0.35,-8.825
0.0,8.782,0.337,-0.756,0.418,-8.813,0.0,6.147,0.367,-0.714,0.349,-8.775
0.0,8.703,0.321,-0.721,0.401,-8.734,0.0,6.098,0.37,-0.718,0.348,-8.705
0.0,8.589,0.311,-0.7,0.389,-8.62,0.0,6.031,0.373,-0.723,0.349,-8.608
0.0,8.446,0.308,-0.694,0.386,-8.477,0.0,5.938,0.376,-0.728,0.351,-8.477
0.0,8.268,0.311,-0.699,0.388,-8.299,0.0,5.814,0.379,-0.733,0.354,-8.299
0.0,8.033,0.314,-0.706,0.392,-8.064,0.0,5.649,0.382,-0.739,0.357,-8.064
0.0,7.722,0.317,-0.712,0.395,-7.753,0.0,5.432,0.385,-0.746,0.361,-7.753
0.0,7.316,0.32,-0.72,0.4,-7.347,0.0,5.148,0.388,-0.753,0.365,-7.347
0.0,6.789,0.323,-0.728,0.405,-6.82,0.0,4.779,0.391,-0.761,0.37,-6.82
0.0,6.121,0.325,-0.736,0.411,-6.152,0.0,4.311,0.394,-0.77,0.376,-6.152
0.0,5.342,0.327,-0.744,0.417,-5.373,0.0,3.766,0.396,-0.778,0.382,-5.373
0.0,4.492,0.328,-0.751,0.423,-4.523,0.0,3.171,0.397,-0.785,0.388,-4.523
0.0,0.876,0.4,-0.8,0.4,0.876,0.0,-0.876,0.4,-0.8,0.4,0.876
