0.0,-0.34,0.4,-0.8,0.4,1.133,0.0,-1.134,0.4,-0.8,0.4,1.134
0.0,-0.674,0.401,-0.8,0.403,2.244,0.0,-2.245,0.402,-0.8,0.398,2.245
0.0,-0.982,0.4,-0.8,0.41,3.271,0.0,-3.272,0.403,-0.8,0.396,3.272
0.0,-1.25,0.398,-0.8,0.423,4.166,0.0,-4.166,0.405,-0.8,0.394,4.166
0.0,-1.468,0.395,-0.8,0.438,4.893,0.0,-4.893,0.406,-0.8,0.392,4.893
0.0,-1.641,0.392,-0.8,0.45,5.471,0.0,-5.471,0.406,-0.8,0.391,5.471
0.0,-1.779,0.39,-0.8,0.458,5.93,0.0,-5.931,0.406,-0.8,0.39,5.931
0.0,-1.888,0.39,-0.8,0.462,6.294,0.0,-6.295,0.406,-0.8,0.39,6.294
0.0,-1.974,0.389,-0.8,0.462,6.58,0.0,-6.581,0.406,-0.8,0.39,6.581
0.0,-2.042,0.389,-0.8,0.463,6.806,0.0,-6.82,0.406,-0.8,0.39,6.82
0.0,-2.095,0.389,-0.8,0.462,6.982,0.0,-7.019,0.406,-0.8,0.39,7.019
0.0,-2.136,0.389,-0.8,0.461,7.119,0.0,-7.177,0.408,-0.8,0.388,7.176
0.0,-2.168,0.389,-0.8,0.459,7.224,0.0,-7.286,0.41,-0.8,0.385,7.286
0.0,-2.192,0.389,-0.8,0.455,7.306,0.0,-7.341,0.415,-0.8,0.38,7.341
0.0,-2.21,0.389,-0.8,0.452,7.367,0.0,-7.333,0.421,-0.8,0.374,7.332
0.0,-2.224,0.389,-0.8,0.449,7.413,0.0,-7.256,0.429,-0.8,0.365,7.256
0.0,-2.234,0.389,-0.8,0.447,7.446,0.0,-7.109,0.438,-0.8,0.355,7.109
0.0,-2.241,0.388,-0.8,0.447,7.469,0.0,-6.892,0.595,-1.089,0.488,6.892
0.0,-2.245,0.388,-0.8,0.447,7.483,0.0,-6.614,0.665,-1.206,0.535,6.614
0.0,-2.247,0.387,-0.8,0.448,7.49,0.0,-6.287,0.699,-1.25,0.544,6.286
0.0,-2.247,0.385,-0.8,0.449,7.49,0.0,-5.926,0.705,-1.238,0.526,5.926
0.0,-2.245,0.384,-0.8,0.452,7.483,0.0,-5.551,0.682,-1.168,0.48,5.55
0.0,-2.24,0.381,-0.8,0.459,7.468,0.0,-5.179,0.605,-0.997,0.385,5.179
0.0,-2.233,0.378,-0.8,0.468,7.444,0.0,-4.827,0.514,-0.8,0.279,4.827
0.0,-2.223,0.374,-0.8,0.481,7.407,0.0,-4.507,0.521,-0.8,0.272,4.507
0.0,-2.208,0.37,-0.8,0.494,7.357,0.0,-4.223,0.526,-0.8,0.267,4.223
0.0,-2.188,0.365,-0.8,0.507,7.289,0.0,-3.976,0.53,-0.8,0.263,3.976
0.0,-2.162,0.362,-0.8,0.518,7.199,0.0,-3.76,0.531,-0.8,0.262,3.76
0.0,-2.127,0.358,-0.8,0.526,7.083,0.0,-3.565,0.531,-0.8,0.262,3.565
0.0,-2.083,0.355,-0.8,0.531,6.933,0.0,-3.374,0.529,-0.8,0.264,3.374
0.0,-2.025,0.352,-0.8,0.534,6.741,0.0,-3.167,0.527,-0.8,0.266,3.167
0.0,-1.951,0.349,-0.8,0.537,6.495,0.0,-2.917,0.524,-0.8,0.269,2.917
0.0,-1.857,0.346,-0.8,0.538,6.183,0.0,-2.599,0.52,-0.8,0.273,2.599
0.0,-1.738,0.343,-0.8,0.537,5.788,0.0,-2.197,0.516,-0.8,0.276,2.197
0.0,-1.588,0.34,-0.8,0.533,5.289,0.0,-1.691,0.512,-0.8,0.279,1.691
0.0,-1.398,0.337,-0.8,0.529,4.659,0.0,-1.054,0.506,-0.8,0.283,1.054
0.0,-1.165,0.332,-0.8,0.527,3.882,0.0,-0.271,0.5,-0.8,0.288,0.271
0.0,-0.897,0.325,-0.8,0.529,2.989,0.0,0.627,0.492,-0.8,0.294,-0.627
0.0,-0.606,0.318,-0.8,0.535,2.02,0.0,1.598,0.484,-0.8,0.302,-1.598
0.0,-0.304,0.309,-0.8,0.543,1.014,0.0,2.603,0.475,-0.8,0.311,-2.603
0.0,-0.021,0.304,-0.8,0.53,0.006,0.0,1.096,0.463,-0.8,0.328,-3.608
0.0,0.951,0.295,-0.8,0.536,-0.965,0.0,1.386,0.453,-0.8,0.34,-4.574
0.0,1.848,0.288,-0.8,0.536,-1.862,0.0,1.654,0.442,-0.8,0.355,-5.464
0.0,2.63,0.283,-0.8,0.531,-2.644,0.0,1.886,0.433,-0.8,0.371,-6.238
0.0,3.265,0.279,-0.8,0.522,-3.278,0.0,2.074,0.424,-0.8,0.386,-6.865
0.0,3.77,0.277,-0.8,0.514,-3.781,0.0,2.224,0.417,-0.8,0.399,-7.362
0.0,4.171,0.275,-0.8,0.511,-4.18,0.0,2.342,0.411,-0.8,0.408,-7.756
0.0,4.487,0.272,-0.8,0.511,-4.495,0.0,2.435,0.407,-0.8,0.413,-8.066
0.0,4.736,0.269,-0.8,0.513,-4.744,0.0,2.509,0.404,-0.8,0.416,-8.31
0.0,4.947,0.267,-0.8,0.516,-4.954,0.0,2.566,0.402,-0.8,0.419,-8.501
0.0,5.147,0.265,-0.8,0.517,-5.154,0.0,2.611,0.4,-0.8,0.421,-8.65
0.0,5.356,0.266,-0.8,0.517,-5.362,0.0,2.645,0.398,-0.8,0.422,-8.764
0.0,5.589,0.268,-0.8,0.515,-5.596,0.0,2.671,0.397,-0.8,0.423,-8.852
0.0,5.857,0.272,-0.8,0.511,-5.863,0.0,2.691,0.396,-0.8,0.424,-8.919
0.0,6.163,0.278,-0.8,0.505,-6.168,0.0,2.706,0.395,-0.8,0.425,-8.969
0.0,6.506,0.286,-0.8,0.497,-6.511,0.0,2.718,0.395,-0.8,0.426,-9.006
0.0,6.878,0.295,-0.8,0.487,-6.882,0.0,2.726,0.394,-0.8,0.426,-9.033
0.0,7.266,0.307,-0.8,0.476,-7.27,0.0,2.731,0.394,-0.8,0.427,-9.052
0.0,7.654,0.344,-0.849,0.488,-7.657,0.0,2.735,0.393,-0.8,0.427,-9.064
0.0,8.022,0.424,-0.984,0.542,-8.025,0.0,2.737,0.393,-0.8,0.427,-9.07
0.0,8.353,0.414,-0.938,0.506,-8.355,0.0,2.737,0.393,-0.8,0.428,-9.071
0.0,8.63,0.357,-0.8,0.424,-8.631,0.0,2.736,0.393,-0.8,0.427,-9.066
0.0,8.842,0.369,-0.8,0.409,-8.842,0.0,2.732,0.393,-0.8,0.427,-9.056
0.0,8.984,0.381,-0.8,0.394,-8.982,0.0,2.727,0.393,-0.8,0.425,-9.038
0.0,9.058,0.391,-0.8,0.378,-9.052,0.0,2.719,0.393,-0.8,0.424,-9.012
0.0,9.066,0.399,-0.8,0.363,-9.057,0.0,2.708,0.394,-0.8,0.422,-8.974
0.0,9.019,0.406,-0.8,0.351,-9.006,0.0,2.692,0.394,-0.8,0.42,-8.923
0.0,8.927,0.411,-0.8,0.342,-8.91,0.0,2.671,0.395,-0.8,0.419,-8.853
0.0,8.798,0.413,-0.8,0.337,-8.78,0.0,2.643,0.395,-0.8,0.418,-8.761
0.0,8.643,0.414,-0.8,0.334,-8.625,0.0,2.607,0.395,-0.8,0.417,-8.639
0.0,8.468,0.414,-0.8,0.334,-8.45,0.0,2.559,0.395,-0.8,0.417,-8.481
0.0,8.264,0.414,-0.8,0.334,-8.246,0.0,2.498,0.395,-0.8,0.417,-8.277
0.0,8.003,0.414,-0.8,0.334,-7.987,0.0,2.42,0.395,-0.8,0.417,-8.016
0.0,7.67,0.414,-0.8,0.336,-7.656,0.0,2.32,0.395,-0.8,0.416,-7.683
0.0,7.248,0.413,-0.8,0.338,-7.237,0.0,2.193,0.395,-0.8,0.415,-7.262
0.0,6.716,0.413,-0.8,0.34,-6.707,0.0,2.033,0.396,-0.8,0.413,-6.729
0.0,6.057,0.412,-0.8,0.342,-6.052,0.0,1.836,0.396,-0.8,0.412,-6.071
0.0,5.299,0.412,-0.8,0.344,-5.297,0.0,1.608,0.396,-0.8,0.411,-5.313
0.0,4.476,0.412,-0.8,0.344,-4.476,0.0,1.361,0.396,-0.8,0.411,-4.49
0.0,-0.34,0.4,-0.8,0.4,1.133,0.0,-1.134,0.4,-0.8,0.4,1.134
